표준버스정류장ID,노선번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수
115000634,N26,송정역(00010),284,17,238,17,0,0,0,0,0,0,0,0
115000635,N26,공항중학교.마곡엠밸리9.10단지(00011),24,3,21,4,0,0,0,0,0,0,0,0
115000635,N26,공항중학교.마곡엠밸리9.10단지(00079),0,0,0,0,20,3,5,5,0,0,0,0
115000643,N64,신방화역4번출구.마곡중학교(00160),0,0,0,0,0,0,0,10,1,8,0,2
115000643,N64,신방화역4번출구.마곡중학교(00159),0,0,0,0,0,0,1,13,0,29,0,3
115000643,N64,신방화역4번출구.마곡중학교(00074),0,0,0,10,0,6,0,0,0,0,0,0
115000643,N64,신방화역4번출구.마곡중학교(00073),0,0,0,28,0,20,0,0,0,0,0,0
115000644,N64,마곡엠밸리7단지(712동)(00158),0,0,0,0,0,0,0,0,0,3,0,1
115000644,N64,마곡엠밸리7단지(712동)(00159),0,0,0,0,0,0,0,8,0,2,0,0
115000644,N64,마곡엠밸리7단지(712동)(00072),0,0,0,18,0,21,0,1,0,0,0,0
115000644,N64,마곡엠밸리7단지(712동)(00073),0,0,0,4,1,4,0,0,0,0,0,0
115000646,N64,화곡중고등학교(00151),0,0,0,0,0,0,10,7,3,3,0,0
115000646,N64,화곡중고등학교(00150),0,0,0,0,0,0,17,20,5,11,0,0
115000646,N64,화곡중고등학교(00065),0,0,7,20,7,20,0,0,0,0,0,0
115000646,N64,화곡중고등학교(00064),0,0,18,53,16,39,0,0,0,0,0,0
115000893,N26,발산역(00015),483,104,673,111,0,0,0,0,0,0,0,0
115000893,N26,발산역(00083),0,0,0,0,703,55,408,35,0,0,0,0
115000894,N26,공항중학교.마곡엠밸리9.10단지(00058),0,0,1,76,0,69,0,32,0,0,0,0
115000894,N26,공항중학교.마곡엠밸리9.10단지(00125),0,0,0,0,0,0,0,63,0,122,0,56
115000895,N26,마곡역(00056),0,0,9,123,14,110,4,32,0,0,0,0
115000895,N26,마곡역(00123),0,0,0,0,0,0,20,85,32,102,8,17
115000896,N26,마곡역(00081),0,0,0,0,109,12,63,3,0,0,0,0
115000896,N26,마곡역(00013),151,23,149,22,0,0,0,0,0,0,0,0
115000897,N64,신방화5번출구(00008),37,1,20,2,0,0,0,0,0,0,0,0
115000897,N64,신방화5번출구(00088),0,0,6,0,6,0,5,0,0,0,0,0
115000897,N64,신방화5번출구(00087),0,0,14,1,26,3,10,0,0,0,0,0
115000898,N64,마곡나루역1번출구(00010),133,12,50,7,0,0,0,0,0,0,0,0
115000898,N64,마곡나루역1번출구(00089),0,0,20,4,43,6,26,0,0,0,0,0
115000898,N64,마곡나루역1번출구(00090),0,0,6,0,11,0,4,0,0,0,0,0
115000899,N64,마곡나루역1번출구.웰튼병원(00157),0,0,0,0,0,0,0,28,5,53,0,2
115000899,N64,마곡나루역1번출구.웰튼병원(00071),0,0,12,42,5,55,0,1,0,0,0,0
115000899,N64,마곡나루역1번출구.웰튼병원(00158),0,0,0,0,0,0,1,22,0,24,0,4
115000899,N64,마곡나루역1번출구.웰튼병원(00072),0,0,4,11,1,13,0,0,0,0,0,0
115000900,N64,마곡역(가로변)(00091),0,0,0,0,14,11,12,1,0,0,0,0
115000900,N64,마곡역(가로변)(00092),0,0,1,0,8,6,9,0,0,0,0,0
115000900,N64,마곡역(가로변)(00012),36,17,13,3,0,0,0,0,0,0,0,0
115000901,N64,마곡역(가로변)(00071),0,0,4,15,0,15,0,0,0,0,0,0
115000901,N64,마곡역(가로변)(00070),0,0,7,37,3,39,0,1,0,0,0,0
115000901,N64,마곡역(가로변)(00156),0,0,0,0,0,0,2,46,5,110,0,0
115000901,N64,마곡역(가로변)(00157),0,0,0,0,0,0,2,23,3,44,0,0
115000912,N64,마곡엠밸리6.7단지.마곡중학교(00089),0,0,6,1,14,2,0,0,0,0,0,0
115000912,N64,마곡엠밸리6.7단지.마곡중학교(00088),0,0,6,2,20,0,3,2,0,0,0,0
115000912,N64,마곡엠밸리6.7단지.마곡중학교(00009),22,2,8,1,0,0,0,0,0,0,0,0
115000922,N26,마곡동로사거리(00082),0,0,0,0,87,27,36,13,0,0,0,0
115000922,N26,마곡동로사거리(00014),118,57,118,48,0,0,0,0,0,0,0,0
115000923,N26,마곡동로사거리(00055),0,0,36,92,49,76,15,16,0,0,0,0
115000923,N26,마곡동로사거리(00122),0,0,0,0,0,0,11,69,20,54,3,10
115000933,N64,마곡동로사거리(00069),0,0,10,30,8,22,0,0,0,0,0,0
115000933,N64,마곡동로사거리(00070),0,0,2,14,2,8,0,0,0,0,0,0
115000933,N64,마곡동로사거리(00156),0,0,0,0,0,0,1,11,0,26,0,0
115000933,N64,마곡동로사거리(00155),0,0,0,0,0,0,0,33,3,57,0,0
115000937,N64,마곡나루역5번출구.서울식물원(00091),0,0,4,0,17,0,2,0,0,0,0,0
115000937,N64,마곡나루역5번출구.서울식물원(00090),0,0,13,3,22,5,6,3,0,0,0,0
115000937,N64,마곡나루역5번출구.서울식물원(00011),224,8,27,0,0,0,0,0,0,0,0,0
115000938,N64,마곡역교차로(00093),0,0,0,1,35,6,8,11,0,0,0,0
115000938,N64,마곡역교차로(00092),0,0,0,0,63,15,40,18,0,0,0,0
115000938,N64,마곡역교차로(00013),97,27,63,9,0,0,0,0,0,0,0,0
115000939,N64,이대서울병원(00014),40,35,85,28,0,0,0,0,0,0,0,0
115000939,N64,이대서울병원(00093),0,0,0,0,90,22,60,11,0,0,0,0
115000939,N64,이대서울병원(00094),0,0,0,0,42,7,19,0,0,0,0,0
115000946,N26,강서세무서(00124),0,0,0,0,0,0,0,28,5,65,1,6
115000946,N26,강서세무서(00057),0,0,6,78,1,39,2,13,0,0,0,0
115000947,N26,강서세무서(00012),59,6,45,14,0,0,0,0,0,0,0,0
115000947,N26,강서세무서(00080),0,0,0,0,39,9,22,20,0,0,0,0
116000001,N51,신도림역(00140),0,0,0,0,0,0,51,158,69,167,16,61
116000001,N51,신도림역(00062),0,0,248,172,112,156,27,33,0,0,0,0
116000001,N16,신도림역(00056),0,0,118,129,200,208,51,51,0,0,0,0
116000001,N16,신도림역(00119),0,0,0,0,0,0,60,59,131,258,8,94
116000002,N51,신도림역(00018),367,57,183,80,54,32,0,0,0,0,0,0
116000002,N51,신도림역(00098),0,0,0,0,48,52,55,122,23,63,0,0
116000002,N16,신도림역(00082),0,0,0,0,114,63,229,152,22,36,0,0
116000002,N16,신도림역(00014),101,24,273,128,19,5,0,0,0,0,0,0
116000003,N16,신도림동.구로역(00057),0,0,45,114,45,111,9,35,0,0,0,0
116000003,N16,신도림동.구로역(00120),0,0,0,0,0,0,23,28,37,237,8,32
116000004,N16,신도림동.구로역(00081),0,0,0,0,105,43,70,81,14,29,0,0
116000004,N16,신도림동.구로역(00013),276,26,165,57,5,2,0,0,0,0,0,0
116000005,N16,구일역.중앙유통상가(00058),0,0,4,67,8,126,0,27,0,0,0,0
116000005,N16,구일역.중앙유통상가(00121),0,0,0,0,0,0,7,45,6,80,1,20
116000006,N16,구일역.제일제당(00080),0,0,0,0,39,14,53,29,2,2,0,0
116000006,N16,구일역.제일제당(00012),31,12,67,24,0,0,0,0,0,0,0,0
116000007,N16,동양미래대학.구로성심병원(00059),0,0,33,97,69,209,17,55,0,0,0,0
116000007,N16,동양미래대학.구로성심병원(00122),0,0,0,0,0,0,10,84,44,117,5,39
116000008,N16,동양미래대학.구로성심병원(00079),0,0,0,0,131,17,157,21,1,0,0,0
116000008,N16,동양미래대학.구로성심병원(00011),82,9,126,15,0,0,0,0,0,0,0,0
116000009,N16,개봉역.영화아파트(00060),0,0,10,94,52,302,19,100,0,0,0,0
116000009,N16,개봉역.영화아파트(00123),0,0,0,0,0,0,12,64,12,133,3,53
116000010,N16,개봉역.한마을아파트(00078),0,0,0,0,82,33,105,21,0,0,0,0
116000010,N16,개봉역.한마을아파트(00010),67,7,102,22,0,0,0,0,0,0,0,0
116000011,N16,경인중학교.개봉사거리(00061),0,0,5,76,73,223,29,89,0,0,0,0
116000011,N16,경인중학교.개봉사거리(00124),0,0,0,0,0,0,16,61,25,138,5,25
116000012,N16,경인중학교.개봉사거리(00077),0,0,0,0,192,23,277,37,0,0,0,0
116000012,N16,경인중학교.개봉사거리(00009),36,30,159,35,0,0,0,0,0,0,0,0
116000013,N51,구로디지털단지역(00072),0,0,86,178,223,271,109,140,0,0,0,0
116000013,N51,구로디지털단지역(00150),0,0,0,0,0,0,112,125,115,230,45,63
116000019,N51,한국SGI(00017),74,23,92,34,7,4,0,0,0,0,0,0
116000019,N51,한국SGI(00097),0,0,0,0,23,20,36,28,28,16,0,0
116000020,N51,거리공원.구로신협본점앞(00141),0,0,0,0,0,0,16,110,27,163,6,28
116000020,N51,거리공원.구로신협본점앞(00063),0,0,59,166,12,104,9,52,0,0,0,0
116000021,N51,거리공원(00096),0,0,0,0,9,30,36,26,9,33,0,0
116000021,N51,거리공원(00016),20,25,39,54,0,0,0,0,0,0,0,0
116000022,N51,구로도서관.대성스카이렉스(00064),0,0,31,160,9,110,4,49,0,0,0,0
116000022,N51,구로도서관.대성스카이렉스(00142),0,0,0,0,0,0,6,90,20,83,2,23
116000083,N16,오류1동주민센터.오류문화센터(00076),0,0,0,0,64,15,119,23,0,0,0,0
116000083,N16,오류1동주민센터.오류문화센터(00008),30,18,60,41,0,0,0,0,0,0,0,0
116000084,N16,오류1동주민센터.오류문화센터(00062),0,0,2,88,29,331,13,158,0,0,0,0
116000084,N16,오류1동주민센터.오류문화센터(00125),0,0,0,0,0,0,4,64,23,203,8,69
116000085,N16,오류동역(00075),0,0,0,0,165,13,104,16,0,0,0,0
116000085,N16,오류동역(00007),41,22,119,15,0,0,0,0,0,0,0,0
116000086,N16,오류동역(00063),0,0,8,51,11,200,5,73,0,0,0,0
116000086,N16,오류동역(00126),0,0,0,0,0,0,1,26,8,109,5,19
116000087,N16,씨티월드(00074),0,0,0,0,171,8,239,16,0,0,0,0
116000087,N16,씨티월드(00006),42,12,112,14,0,0,0,0,0,0,0,0
116000088,N16,오류지구대.신오류주유소(00064),0,0,2,36,7,112,3,53,0,0,0,0
116000088,N16,오류지구대.신오류주유소(00127),0,0,0,0,0,0,6,5,44,86,13,15
116000093,N16,연세중앙교회(00073),0,0,0,0,23,5,56,1,0,0,0,0
116000093,N16,연세중앙교회(00005),25,3,58,3,0,0,0,0,0,0,0,0
116000094,N16,궁동청소년문화의집(00066),0,0,1,16,1,57,0,22,0,0,0,0
116000094,N16,궁동청소년문화의집(00129),0,0,0,0,0,0,0,0,1,36,9,34
116000095,N16,궁동청소년문화의집.구로검사소(00072),0,0,0,0,14,0,43,0,0,0,0,0
116000095,N16,궁동청소년문화의집.구로검사소(00004),9,8,34,1,0,0,0,0,0,0,0,0
116000096,N16,우신고등학교(00067),0,0,0,16,4,54,1,38,0,0,0,0
116000096,N16,우신고등학교(00130),0,0,0,0,0,0,0,1,0,58,14,58
116000097,N16,우신고등학교(00071),0,0,0,0,77,0,82,0,0,0,0,0
116000097,N16,우신고등학교(00003),4,14,27,5,0,0,0,0,0,0,0,0
116000098,N16,온수역(00068),0,0,0,42,2,175,1,133,0,0,0,0
116000098,N16,온수역(00131),0,0,0,0,0,0,0,0,1,272,0,195
116000099,N16,온수역(00070),0,0,0,0,118,1,206,1,0,0,0,0
116000099,N16,온수역(00002),83,0,183,0,0,0,0,0,0,0,0,0
116000139,N61,삼부르네상스.효성아파트(00179),0,0,0,0,0,0,3,7,126,355,87,173
116000139,N61,삼부르네상스.효성아파트(00085),0,0,38,133,27,209,26,213,0,0,0,0
116000142,N61,개봉역(00184),0,0,0,0,0,0,0,0,28,728,20,490
116000142,N61,개봉역(00090),0,0,18,162,38,397,28,375,0,0,0,0
116000143,N61,개봉역(00006),336,2,244,6,0,0,0,0,0,0,0,0
116000143,N61,개봉역(00100),0,0,0,0,213,35,159,25,66,10,0,0
116000144,N61,개봉1동사거리.개봉푸르지오아파트(00185),0,0,0,0,0,0,0,0,17,209,2,139
116000144,N61,개봉1동사거리.개봉푸르지오아파트(00091),0,0,3,68,9,207,10,140,0,0,0,0
116000145,N61,개봉1동사거리(00004),99,15,157,42,0,0,0,0,0,0,0,0
116000145,N61,개봉1동사거리(00098),0,0,0,0,247,48,250,19,159,4,0,0
116000147,N61,구일우성아파트(00102),0,0,0,0,70,30,75,49,76,24,0,0
116000147,N61,구일우성아파트(00008),110,10,58,28,0,0,0,0,0,0,0,0
116000151,N61,구일우성아파트(00088),0,0,5,57,17,95,8,60,0,0,0,0
116000151,N61,구일우성아파트(00182),0,0,0,0,0,0,0,0,6,115,7,54
116000156,N16,연세중앙교회(00065),0,0,0,14,1,47,0,29,0,0,0,0
116000156,N16,연세중앙교회(00128),0,0,0,0,0,0,0,1,2,47,15,9
116000195,N16,온수동종점(00069),0,0,2,29,60,298,57,150,0,0,0,0
116000195,N16,온수동종점(00001),47,1,20,0,0,0,0,0,1,112,0,10
116000195,N16,온수동종점(00132),0,0,0,0,0,0,0,0,0,94,0,10
116000200,N51,대림역(00065),0,0,15,129,8,102,1,43,0,0,0,0
116000200,N51,대림역(00143),0,0,0,0,0,0,1,61,8,86,0,33
116000612,N61,개봉고가(00005),69,15,92,23,0,0,0,0,0,0,0,0
116000612,N61,개봉고가(00099),0,0,0,0,168,50,187,34,144,28,0,0
116000635,N61,디지털단지오거리(00087),0,0,55,55,62,84,52,150,0,0,0,0
116000635,N61,디지털단지오거리(00181),0,0,0,0,0,0,0,0,111,271,88,111
116000636,N61,디지털단지오거리.가산파출소(00009),375,106,287,99,0,0,0,0,0,0,0,0
116000636,N61,디지털단지오거리.가산파출소(00103),0,0,0,0,128,92,236,103,92,170,0,0
116000648,N61,가리봉파출소(00180),0,0,0,0,0,0,0,0,28,419,49,221
116000648,N61,가리봉파출소(00086),0,0,11,83,6,92,3,194,0,0,0,0
117000001,N51,문성초등학교(00009),25,10,54,84,0,0,0,0,0,0,0,0
117000001,N51,문성초등학교(00089),0,0,0,0,51,86,73,54,0,0,0,0
117000002,N51,문성초등학교(00073),0,0,6,120,21,158,5,93,0,0,0,0
117000002,N51,문성초등학교(00151),0,0,0,0,0,0,3,72,8,120,15,31
117000003,N51,금천우체국(00008),107,24,175,36,0,0,0,0,0,0,0,0
117000003,N51,금천우체국(00088),0,0,0,0,190,25,112,51,0,0,0,0
117000004,N51,금천우체국(00152),0,0,0,0,0,0,4,70,1,131,4,37
117000004,N51,금천우체국(00074),0,0,26,142,44,170,27,71,0,0,0,0
117000005,N51,말미고개.금천소방서(00087),0,0,0,0,72,10,74,8,0,0,0,0
117000005,N51,말미고개.금천소방서(00007),44,11,30,8,0,0,0,0,0,0,0,0
117000006,N51,말미고개.금천소방서(00153),0,0,0,0,0,0,1,63,3,138,2,47
117000006,N51,말미고개.금천소방서(00075),0,0,3,95,8,186,0,104,0,0,0,0
117000007,N51,금천구청.금천경찰서(00086),0,0,0,0,115,2,57,0,0,0,0,0
117000007,N51,금천구청.금천경찰서(00006),61,6,39,4,0,0,0,0,0,0,0,0
117000008,N51,금천구청.금천경찰서(00154),0,0,0,0,0,0,1,60,5,121,2,59
117000008,N51,금천구청.금천경찰서(00076),0,0,1,93,4,197,1,86,0,0,0,0
117000032,N61,디지털단지오거리(00104),0,0,0,0,116,50,116,49,118,10,0,0
117000032,N61,디지털단지오거리(00010),186,62,165,53,0,0,0,0,0,0,0,0
117000033,N61,가산초등학교(00105),0,0,0,0,59,23,129,15,88,25,0,0
117000033,N61,가산초등학교(00011),137,52,102,37,0,0,0,0,0,0,0,0
117000054,N51,시흥동은행나무.은행나무시장(00002),34,0,18,0,0,0,0,0,0,0,0,0
117000054,N51,시흥동은행나무.은행나무시장(00082),0,0,0,0,24,0,21,1,0,0,0,0
117000055,N51,시흥동은행나무.은행나무시장(00157),0,0,0,0,0,0,0,7,0,29,0,42
117000055,N51,시흥동은행나무.은행나무시장(00079),0,0,0,21,0,69,0,24,0,0,0,0
117000056,N51,은행나무입구사거리(00003),17,0,30,1,0,0,0,0,0,0,0,0
117000056,N51,은행나무입구사거리(00083),0,0,0,0,32,0,19,0,0,0,0,0
117000057,N51,은행나무입구사거리(00078),0,0,0,21,1,63,0,31,0,0,0,0
117000057,N51,은행나무입구사거리(00156),0,0,0,0,0,0,1,13,3,47,0,24
117000111,N61,모두의학교.금천문화예술정보학교(00106),0,0,0,0,285,71,444,106,465,79,0,0
117000111,N61,모두의학교.금천문화예술정보학교(00012),388,154,275,132,95,19,0,0,0,0,0,0
117000112,N61,관악구보훈회관.신림푸르지오(00107),0,0,0,0,79,33,188,63,124,9,0,0
117000112,N61,관악구보훈회관.신림푸르지오(00013),166,61,62,35,5,14,0,0,0,0,0,0
117000132,N51,범일운수종점(00081),0,0,10,23,67,46,35,20,0,0,0,0
117000132,N51,범일운수종점(00001),73,0,69,0,0,0,0,0,0,0,0,0
117000910,N51,금빛공원앞(00004),25,1,24,0,0,0,0,0,0,0,0,0
117000910,N51,금빛공원앞(00084),0,0,0,0,25,0,41,0,0,0,0,0
117000911,N51,금빛공원앞(00155),0,0,0,0,0,0,0,34,5,54,0,71
117000911,N51,금빛공원앞(00077),0,0,3,41,3,141,1,49,0,0,0,0
117000920,N51,범일운수종점(00158),0,0,0,0,0,0,0,5,1,37,0,15
117000920,N51,범일운수종점(00080),0,0,0,13,0,24,0,9,0,0,0,0
117900125,N51,시흥사거리.대명시장(00085),0,0,0,0,279,3,202,2,0,0,0,0
117900125,N51,시흥사거리.대명시장(00005),132,3,176,3,0,0,0,0,0,0,0,0
118000001,N51,문래동남성아파트(00099),0,0,0,0,11,10,18,9,5,14,0,0
118000001,N51,문래동남성아파트(00019),81,15,52,7,13,7,0,0,0,0,0,0
118000001,N16,문래동남성아파트(00083),0,0,0,0,33,11,23,33,3,5,0,0
118000001,N16,문래동남성아파트(00015),17,11,64,42,14,15,0,0,0,0,0,0
118000002,N16,문래동남성아파트(00055),0,0,25,55,36,110,7,23,0,0,0,0
118000002,N16,문래동남성아파트(00118),0,0,0,0,0,0,10,27,46,67,3,35
118000002,N51,문래동남성아파트(00061),0,0,51,82,14,54,3,20,0,0,0,0
118000002,N51,문래동남성아파트(00139),0,0,0,0,0,0,7,59,1,69,0,15
118000003,N51,남부지방법원등기국.구로세무서(에이스하이테크시티)(00020),41,14,48,24,24,23,0,0,0,0,0,0
118000003,N16,남부지방법원등기국.구로세무서(에이스하이테크시티)(00084),0,0,0,0,51,37,60,113,23,10,0,0
118000003,N16,남부지방법원등기국.구로세무서(에이스하이테크시티)(00016),15,23,55,68,19,29,0,0,0,0,0,0
118000003,N51,남부지방법원등기국.구로세무서(에이스하이테크시티)(00100),0,0,0,0,25,17,28,20,27,52,0,0
118000004,N51,남부지방법원등기국.구로세무서.에이스하이테크시티(00138),0,0,0,0,0,0,25,53,25,56,5,7
118000004,N51,남부지방법원등기국.구로세무서.에이스하이테크시티(00060),0,0,48,104,37,79,3,5,0,0,0,0
118000004,N16,남부지방법원등기국.구로세무서.에이스하이테크시티(00054),0,0,65,61,139,76,38,29,0,0,0,0
118000004,N16,남부지방법원등기국.구로세무서.에이스하이테크시티(00117),0,0,0,0,0,0,36,25,39,73,7,23
118000005,N16,영등포역(00085),0,0,0,0,333,186,426,221,136,43,0,0
118000005,N16,영등포역(00017),155,87,433,285,107,90,0,0,0,0,0,0
118000006,N16,영등포역(00053),0,0,234,586,633,496,129,107,0,0,0,0
118000006,N16,영등포역(00116),0,0,0,0,0,0,309,227,309,357,14,63
118000007,N16,여의도환승센터(00087),0,0,0,0,114,145,87,212,29,74,0,0
118000007,N16,여의도환승센터(00019),72,32,301,129,75,43,0,0,0,0,0,0
118000008,N16,여의도환승센터(00051),0,0,130,169,144,189,21,34,0,0,0,0
118000008,N16,여의도환승센터(00114),0,0,0,0,0,0,77,241,87,409,6,25
118000009,N51,서울영림초등학교(00149),0,0,0,0,0,0,3,36,12,101,4,13
118000009,N51,서울영림초등학교(00071),0,0,16,64,23,150,8,48,0,0,0,0
118000015,N64,대방역(00121),0,0,0,0,12,6,19,25,10,19,0,0
118000015,N64,대방역(00122),0,0,0,0,7,7,7,11,3,5,0,0
118000015,N64,대방역(00042),24,32,56,49,29,24,0,0,0,0,0,0
118000019,N51,영등포시장역3번출구(00022),66,37,96,27,46,34,0,0,0,0,0,0
118000019,N51,영등포시장역3번출구(00102),0,0,0,0,49,9,65,27,20,10,0,0
118000020,N64,영등포시장(00133),0,0,0,0,21,13,30,22,7,3,0,0
118000020,N64,영등포시장(00047),8,3,22,23,24,7,0,0,0,0,0,0
118000021,N64,영등포로터리(00046),3,8,17,50,12,23,0,0,0,0,0,0
118000021,N64,영등포로터리(00132),0,0,0,0,7,27,13,18,0,6,0,0
118000027,N51,경방타임스퀘어.신세계백화점(00021),341,88,349,119,214,122,0,0,0,0,0,0
118000027,N51,경방타임스퀘어.신세계백화점(00101),0,0,0,0,174,119,327,149,115,34,0,0
118000027,N64,경방타임스퀘어.신세계백화점(00046),257,50,444,361,229,147,0,0,0,0,0,0
118000027,N64,경방타임스퀘어.신세계백화점(00132),0,0,0,0,260,139,338,191,137,98,0,0
118000029,N64,영등포역(00038),219,19,327,45,121,20,0,0,0,0,0,0
118000029,N64,영등포역(00118),0,0,0,0,33,9,37,14,6,8,0,0
118000029,N64,영등포역(00117),0,0,0,0,65,7,87,28,36,24,0,0
118000033,N64,김안과병원(00115),0,0,0,0,33,55,52,95,27,27,0,0
118000033,N64,김안과병원(00116),0,0,0,0,13,21,13,42,25,24,0,0
118000033,N64,김안과병원(00036),43,51,106,163,39,52,0,0,0,0,0,0
118000034,N64,김안과병원(00048),23,0,71,19,36,8,0,0,0,0,0,0
118000034,N64,김안과병원(00047),59,10,116,56,41,33,0,0,0,0,0,0
118000034,N64,김안과병원(00133),0,0,0,0,50,23,74,42,31,16,0,0
118000034,N64,김안과병원(00134),0,0,0,0,45,9,67,8,27,3,0,0
118000035,N51,영등포시장역4번출구(00058),4,10,76,271,68,279,0,0,0,0,0,0
118000035,N51,영등포시장역4번출구(00136),0,0,0,0,0,0,22,162,15,134,0,10
118000036,N51,신화병원(00135),0,0,0,0,0,0,24,95,22,42,0,3
118000036,N51,신화병원(00057),4,10,49,148,26,133,0,0,0,0,0,0
118000037,N51,신화병원(00023),26,26,62,27,11,12,0,0,0,0,0,0
118000037,N51,신화병원(00103),0,0,0,0,7,22,41,16,27,9,0,0
118000040,N51,삼환아파트(00056),0,16,47,142,15,111,0,0,0,0,0,0
118000040,N51,삼환아파트(00134),0,0,0,0,0,0,26,78,26,67,0,1
118000041,N51,당산푸르지오아파트(00104),0,0,0,0,11,23,20,29,6,26,0,0
118000041,N51,당산푸르지오아파트(00024),17,24,37,43,16,11,0,0,0,0,0,0
118000067,N16,여의도공원(00052),0,0,25,197,50,114,9,16,0,0,0,0
118000067,N16,여의도공원(00115),0,0,0,0,0,0,12,62,13,88,0,7
118000076,N16,한국경제인협회(00086),0,0,0,0,38,68,25,276,4,48,0,0
118000076,N16,한국경제인협회(00018),42,12,39,31,13,15,0,0,0,0,0,0
118000077,N64,당산동진로아파트(00048),33,18,122,67,44,31,0,0,0,0,0,0
118000077,N64,당산동진로아파트(00049),15,1,65,30,34,15,0,0,0,0,0,0
118000077,N64,당산동진로아파트(00134),0,0,0,0,38,25,49,30,25,31,0,0
118000077,N64,당산동진로아파트(00135),0,0,0,0,9,4,17,9,3,14,0,0
118000078,N64,당산동진로아파트(00035),105,53,138,89,54,15,0,0,0,0,0,0
118000078,N64,당산동진로아파트(00114),0,0,0,0,72,20,71,24,11,3,0,0
118000078,N64,당산동진로아파트(00115),0,0,0,0,38,10,37,14,1,2,0,0
118000080,N64,양남사거리(00135),0,0,0,0,5,19,21,33,4,11,0,0
118000080,N64,양남사거리(00050),4,1,6,13,7,9,0,0,0,0,0,0
118000080,N64,양남사거리(00049),9,19,27,51,32,22,0,0,0,0,0,0
118000080,N64,양남사거리(00136),0,0,0,0,4,6,6,4,3,3,0,0
118000081,N64,영등포교보생명(00113),0,0,0,0,18,23,59,18,4,2,0,0
118000081,N64,영등포교보생명(00034),68,42,48,65,3,11,0,0,0,0,0,0
118000081,N64,영등포교보생명(00114),0,0,0,0,11,4,24,10,0,0,0,0
118000087,N51,당산역(00026),78,33,183,109,68,33,0,0,0,0,0,0
118000087,N26,당산역(00093),0,0,0,0,115,151,101,150,2,0,0,0
118000087,N26,당산역(00025),109,114,512,274,182,120,0,0,0,0,0,0
118000087,N51,당산역(00106),0,0,0,0,46,39,64,59,43,36,0,0
118000088,N51,당산119안전센터.당산역(00132),0,0,0,0,0,0,154,85,49,78,0,0
118000088,N51,당산119안전센터.당산역(00054),47,84,107,184,175,177,0,0,0,0,0,0
118000089,N51,당산역삼성래미안아파트(00055),35,21,98,78,54,91,0,0,0,0,0,0
118000089,N51,당산역삼성래미안아파트(00133),0,0,0,0,0,0,37,54,13,53,0,0
118000090,N51,당산역삼성래미안아파트(00025),22,27,56,74,16,26,0,0,0,0,0,0
