표준버스정류장ID,노선번호,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,정류소명,X좌표,Y좌표,매칭된지하철역,역과거리(m)
113000508,N62,0,60,2,65,0,0,0,0,0,0,0,0,합정역(가상),126.9099652884,37.5478537853,합정,471.9227615513356
113000508,N51,0,10,0,55,0,29,0,0,0,0,0,0,합정역(가상),126.9099652884,37.5478537853,합정,471.9227615513356
113000509,N26,0,0,0,64,0,48,0,0,0,0,0,0,합정역(가상),126.9161214841,37.5514613841,합정,211.0148870649889
113000509,N26,0,0,0,0,0,0,0,72,0,36,0,0,합정역(가상),126.9161214841,37.5514613841,합정,211.0148870649889
113000509,N51,0,16,0,20,0,33,0,0,0,0,0,0,합정역(가상),126.9161214841,37.5514613841,합정,211.0148870649889
113000509,N51,0,0,0,0,0,0,0,18,0,17,0,0,합정역(가상),126.9161214841,37.5514613841,합정,211.0148870649889
113000509,N62,0,20,0,68,0,60,0,0,0,0,0,0,합정역(가상),126.9161214841,37.5514613841,합정,211.0148870649889
113000509,N62,0,0,0,0,0,1,0,66,0,45,0,0,합정역(가상),126.9161214841,37.5514613841,합정,211.0148870649889
114000001,N62,43,33,27,12,0,0,0,0,0,0,0,0,홍익병원목동관,126.86403,37.53091,까치산,1534.2815055827032
114000001,N62,0,0,0,0,47,20,20,10,0,0,0,0,홍익병원목동관,126.86403,37.53091,까치산,1534.2815055827032
114000011,N62,155,78,87,24,0,0,0,0,0,0,0,0,목동사거리,126.8638355299,37.5332695189,까치산,1523.2732106885137
114000011,N62,0,0,0,0,101,83,51,44,0,0,0,0,목동사거리,126.8638355299,37.5332695189,까치산,1523.2732106885137
114000012,N62,0,0,0,0,59,71,29,22,0,0,0,0,영도중.강서고입구.기아양서대리점,126.8636220426,37.5361735073,까치산,1573.1711831549594
114000012,N62,82,67,57,35,0,0,0,0,0,0,0,0,영도중.강서고입구.기아양서대리점,126.8636220426,37.5361735073,까치산,1573.1711831549594
114000013,N62,0,0,0,0,35,56,16,19,0,0,0,0,목동시장.대일고교.배광교회,126.863840943,37.5390050043,까치산,1714.3989257631513
114000013,N62,48,41,32,33,0,0,0,0,0,0,0,0,목동시장.대일고교.배광교회,126.863840943,37.5390050043,까치산,1714.3989257631513
114000026,N62,25,38,15,31,0,0,0,0,0,0,0,0,목동성원아파트,126.8631752063,37.5422950368,까치산,1866.632062639008
114000026,N62,0,0,0,0,29,50,10,32,0,0,0,0,목동성원아파트,126.8631752063,37.5422950368,까치산,1866.632062639008
114000027,N62,0,0,0,0,36,57,26,36,0,0,0,0,목3동주민센터.현대아이파크.실로암안과,126.8624010187,37.5448325228,까치산,2006.7890571635182
114000027,N62,56,60,33,50,0,0,0,0,0,0,0,0,목3동주민센터.현대아이파크.실로암안과,126.8624010187,37.5448325228,까치산,2006.7890571635182
114000028,N62,0,0,0,0,48,70,49,41,0,0,0,0,등촌역6번출구.목동깨비시장,126.8639369391,37.5496948079,까치산,2505.6821925353524
114000028,N62,126,46,45,54,0,0,0,0,0,0,0,0,등촌역6번출구.목동깨비시장,126.8639369391,37.5496948079,까치산,2505.6821925353524
114000057,N62,235,17,137,7,0,0,0,0,0,0,0,0,목동역.홍익병원,126.864433,37.527382,신정네거리,1296.446246571717
114000057,N62,0,0,0,0,187,14,65,6,0,0,0,0,목동역.홍익병원,126.864433,37.527382,신정네거리,1296.446246571717
114000063,N64,0,0,0,0,2,0,28,58,10,27,0,0,목동7단지.종로학원,126.868759,37.525671,양천구청,1528.6362748260192
114000063,N64,7,11,31,61,23,46,0,0,0,0,0,0,목동7단지.종로학원,126.868759,37.525671,양천구청,1528.6362748260192
114000063,N64,3,7,11,20,4,18,0,0,0,0,0,0,목동7단지.종로학원,126.868759,37.525671,양천구청,1528.6362748260192
114000063,N64,0,0,0,0,0,2,9,26,3,9,0,0,목동7단지.종로학원,126.868759,37.525671,양천구청,1528.6362748260192
114000064,N64,27,20,136,53,65,19,0,0,0,0,0,0,목동대학학원,126.873313,37.524957,도림천,1397.5252422078072
114000064,N64,0,0,0,0,3,0,30,9,14,2,0,0,목동대학학원,126.873313,37.524957,도림천,1397.5252422078072
114000064,N64,20,5,50,21,19,11,0,0,0,0,0,0,목동대학학원,126.873313,37.524957,도림천,1397.5252422078072
114000064,N64,0,0,0,0,30,2,57,20,28,14,0,0,목동대학학원,126.873313,37.524957,도림천,1397.5252422078072
114000065,N64,8,11,18,25,3,19,0,0,0,0,0,0,오목교역.동신한방병원,126.876825,37.524447,도림천,1189.7587748241053
114000065,N64,15,37,36,63,19,48,0,0,0,0,0,0,오목교역.동신한방병원,126.876825,37.524447,도림천,1189.7587748241053
114000065,N64,0,0,0,0,0,5,16,21,3,4,0,0,오목교역.동신한방병원,126.876825,37.524447,도림천,1189.7587748241053
114000065,N64,0,0,0,0,7,26,18,61,8,21,0,0,오목교역.동신한방병원,126.876825,37.524447,도림천,1189.7587748241053
114000070,N64,184,52,123,55,0,0,0,0,0,0,0,0,오목교역.동신한방병원,126.8769218981,37.5240854759,도림천,1149.8685442091603
114000070,N64,0,0,0,0,71,26,112,31,0,1,0,0,오목교역.동신한방병원,126.8769218981,37.5240854759,도림천,1149.8685442091603
114000070,N64,0,0,0,0,36,6,53,13,0,0,0,0,오목교역.동신한방병원,126.8769218981,37.5240854759,도림천,1149.8685442091603
114000116,N62,0,0,1,3,55,50,11,7,0,0,0,0,양강중학교,126.8499936,37.5237110271,신정네거리,462.6135776516858
114000116,N62,85,23,54,14,0,0,0,0,0,0,0,0,양강중학교,126.8499936,37.5237110271,신정네거리,462.6135776516858
114000117,N62,0,0,13,2,40,15,35,5,0,0,0,0,신월2동주민센터입구,126.84569,37.522757,신정네거리,692.760220682832
114000117,N62,52,13,29,3,0,0,0,0,0,0,0,0,신월2동주민센터입구,126.84569,37.522757,신정네거리,692.760220682832
114000118,N62,0,0,61,1,55,3,40,2,0,0,0,0,강서초등학교,126.841932,37.521878,신정네거리,982.4984913491277
114000118,N62,80,13,44,2,0,0,0,0,0,0,0,0,강서초등학교,126.841932,37.521878,신정네거리,982.4984913491277
114000119,N62,0,0,48,1,42,4,15,1,0,0,0,0,한빛종합사회복지관,126.839252,37.521257,신정네거리,1207.5070812185897
114000119,N62,82,3,13,3,0,0,0,0,0,0,0,0,한빛종합사회복지관,126.839252,37.521257,신정네거리,1207.5070812185897
114000125,N61,0,0,0,19,2,85,0,56,0,0,0,0,신정학마을아파트,126.8439634217,37.5074208503,신정네거리,1623.091628744558
114000125,N61,0,0,0,0,0,0,0,0,1,99,1,57,신정학마을아파트,126.8439634217,37.5074208503,신정네거리,1623.091628744558
114000151,N64,55,10,74,23,0,0,0,0,0,0,0,0,목동역,126.865402,37.525797,신정네거리,1270.7326879316156
114000151,N64,0,0,0,0,14,3,31,3,0,0,0,0,목동역,126.865402,37.525797,신정네거리,1270.7326879316156
114000151,N64,0,0,0,0,10,8,7,3,0,0,0,0,목동역,126.865402,37.525797,신정네거리,1270.7326879316156
114000161,N64,94,42,103,38,0,0,0,0,0,0,0,0,목동대학학원,126.872863,37.524727,도림천,1400.9812439070135
114000161,N64,0,0,0,0,16,12,20,2,0,0,0,0,목동대학학원,126.872863,37.524727,도림천,1400.9812439070135
114000161,N64,0,0,0,0,31,22,45,14,0,0,0,0,목동대학학원,126.872863,37.524727,도림천,1400.9812439070135
114000162,N64,34,29,39,24,0,0,0,0,0,0,0,0,목동7단지,126.867124,37.525588,신정네거리,1395.5570485867706
114000162,N64,0,0,0,0,4,4,2,1,0,0,0,0,목동7단지,126.867124,37.525588,신정네거리,1395.5570485867706
114000162,N64,0,0,0,0,16,18,4,4,0,0,0,0,목동7단지,126.867124,37.525588,신정네거리,1395.5570485867706
114000169,N62,103,57,157,32,0,0,0,0,0,0,0,0,목동역.목동오거리,126.8631068968,37.5258057871,신정네거리,1098.575153820353
114000169,N64,129,41,164,106,0,0,0,0,0,0,0,0,목동역.목동오거리,126.8631068968,37.5258057871,신정네거리,1098.575153820353
114000169,N64,0,0,0,0,34,19,35,13,0,0,0,0,목동역.목동오거리,126.8631068968,37.5258057871,신정네거리,1098.575153820353
114000169,N62,0,0,0,0,282,41,97,15,0,0,0,0,목동역.목동오거리,126.8631068968,37.5258057871,신정네거리,1098.575153820353
114000169,N64,0,0,0,0,65,39,99,19,0,0,0,0,목동역.목동오거리,126.8631068968,37.5258057871,신정네거리,1098.575153820353
114000170,N64,0,0,0,0,14,16,7,7,0,0,0,0,신서고등학교.영상고등학교입구,126.8599725442,37.5253957175,신정네거리,852.509221574265
114000170,N62,0,0,0,0,85,29,17,14,0,0,0,0,신서고등학교.영상고등학교입구,126.8599725442,37.5253957175,신정네거리,852.509221574265
114000170,N64,0,0,0,0,43,31,22,30,0,0,0,0,신서고등학교.영상고등학교입구,126.8599725442,37.5253957175,신정네거리,852.509221574265
114000170,N64,31,84,80,81,0,0,0,0,0,0,0,0,신서고등학교.영상고등학교입구,126.8599725442,37.5253957175,신정네거리,852.509221574265
114000170,N62,63,24,61,12,0,0,0,0,0,0,0,0,신서고등학교.영상고등학교입구,126.8599725442,37.5253957175,신정네거리,852.509221574265
114000171,N62,0,0,1,2,81,44,43,9,0,0,0,0,신정역(은행정).신정4동주민센터,126.8542989447,37.5246301301,신정네거리,506.1875817206288
114000171,N64,0,0,0,0,42,94,19,58,0,0,0,0,신정역(은행정).신정4동주민센터,126.8542989447,37.5246301301,신정네거리,506.1875817206288
114000171,N62,52,24,52,15,0,0,0,0,0,0,0,0,신정역(은행정).신정4동주민센터,126.8542989447,37.5246301301,신정네거리,506.1875817206288
114000171,N64,0,0,0,0,24,49,13,27,0,0,0,0,신정역(은행정).신정4동주민센터,126.8542989447,37.5246301301,신정네거리,506.1875817206288
114000171,N64,57,76,101,173,0,0,0,0,0,0,0,0,신정역(은행정).신정4동주민센터,126.8542989447,37.5246301301,신정네거리,506.1875817206288
114000181,N62,0,0,0,0,0,0,21,91,17,74,0,2,목동역.홍익병원,126.8639151684,37.5280495538,신정네거리,1308.5956954369317
114000181,N62,0,0,11,149,14,150,0,0,0,0,0,0,목동역.홍익병원,126.8639151684,37.5280495538,신정네거리,1308.5956954369317
114000182,N64,0,0,0,0,3,4,74,144,64,91,0,0,목동역.목동오거리,126.8627909553,37.5259586072,신정네거리,1085.504859261602
114000182,N62,0,0,0,0,0,0,80,187,56,126,2,10,목동역.목동오거리,126.8627909553,37.5259586072,신정네거리,1085.504859261602
114000182,N62,0,0,145,261,170,229,0,0,0,0,0,0,목동역.목동오거리,126.8627909553,37.5259586072,신정네거리,1085.504859261602
114000182,N64,6,11,36,78,27,50,0,0,0,0,0,0,목동역.목동오거리,126.8627909553,37.5259586072,신정네거리,1085.504859261602
114000182,N64,4,21,69,182,81,154,0,0,0,0,0,0,목동역.목동오거리,126.8627909553,37.5259586072,신정네거리,1085.504859261602
114000182,N64,0,0,0,0,0,4,35,64,41,42,0,0,목동역.목동오거리,126.8627909553,37.5259586072,신정네거리,1085.504859261602
114000183,N64,7,2,19,26,12,9,0,0,0,0,0,0,신서고교.영상고교입구,126.8603986015,37.5256530348,신정네거리,899.5896277555007
114000183,N62,0,0,91,102,87,117,0,0,0,0,0,0,신서고교.영상고교입구,126.8603986015,37.5256530348,신정네거리,899.5896277555007
114000183,N64,2,3,56,63,32,39,0,0,0,0,0,0,신서고교.영상고교입구,126.8603986015,37.5256530348,신정네거리,899.5896277555007
114000183,N64,0,0,0,0,0,0,10,20,18,9,0,0,신서고교.영상고교입구,126.8603986015,37.5256530348,신정네거리,899.5896277555007
114000183,N64,0,0,0,0,0,1,26,45,33,27,0,0,신서고교.영상고교입구,126.8603986015,37.5256530348,신정네거리,899.5896277555007
114000183,N62,0,0,0,0,0,0,22,44,31,46,18,13,신서고교.영상고교입구,126.8603986015,37.5256530348,신정네거리,899.5896277555007
114000184,N64,3,2,12,22,17,32,0,0,0,0,0,0,신정역(은행정).신정4동주민센터,126.854377,37.524902,신정네거리,537.1263612719988
114000184,N64,2,6,35,67,26,63,0,0,0,0,0,0,신정역(은행정).신정4동주민센터,126.854377,37.524902,신정네거리,537.1263612719988
114000184,N64,0,0,0,0,0,0,12,26,10,17,0,0,신정역(은행정).신정4동주민센터,126.854377,37.524902,신정네거리,537.1263612719988
114000184,N64,0,0,0,0,0,3,37,76,27,28,0,0,신정역(은행정).신정4동주민센터,126.854377,37.524902,신정네거리,537.1263612719988
114000184,N62,0,0,91,169,82,167,1,1,0,0,0,0,신정역(은행정).신정4동주민센터,126.854377,37.524902,신정네거리,537.1263612719988
114000184,N62,0,0,0,0,0,0,72,117,71,97,3,33,신정역(은행정).신정4동주민센터,126.854377,37.524902,신정네거리,537.1263612719988
114000185,N64,2,0,8,24,13,45,0,0,0,0,0,0,양강중학교,126.850553,37.525068,신정네거리,575.2820533787356
114000185,N64,0,0,0,0,0,0,14,33,7,27,0,0,양강중학교,126.850553,37.525068,신정네거리,575.2820533787356
114000185,N64,0,3,33,90,31,95,0,0,0,0,0,0,양강중학교,126.850553,37.525068,신정네거리,575.2820533787356
114000185,N64,0,0,0,0,0,0,24,71,12,54,0,0,양강중학교,126.850553,37.525068,신정네거리,575.2820533787356
114000192,N62,0,0,0,0,0,0,0,62,3,57,0,6,신월문화체육센터,126.836198,37.520117,신정네거리,1472.0186653672638
114000192,N62,0,0,1,63,2,118,0,11,0,0,0,0,신월문화체육센터,126.836198,37.520117,신정네거리,1472.0186653672638
114000207,N62,0,0,0,0,0,0,40,108,16,123,4,25,양강중학교,126.849502,37.52385,신정네거리,500.0356054415963
114000207,N62,0,0,26,161,15,175,0,6,0,0,0,0,양강중학교,126.849502,37.52385,신정네거리,500.0356054415963
114000208,N62,0,0,0,0,0,0,2,29,5,64,0,13,신월2동주민센터입구.경창전통시장,126.8460404234,37.5231005832,신정네거리,681.6245582343216
114000208,N62,0,0,5,113,5,99,0,6,0,0,0,0,신월2동주민센터입구.경창전통시장,126.8460404234,37.5231005832,신정네거리,681.6245582343216
114000209,N62,0,0,20,182,13,169,0,13,0,0,0,0,강서초등학교,126.841675,37.522025,신정네거리,1007.9415842245974
114000209,N62,0,0,0,0,0,0,8,82,17,67,2,13,강서초등학교,126.841675,37.522025,신정네거리,1007.9415842245974
114000210,N62,0,0,12,99,12,152,0,8,0,0,0,0,한빛종합사회복지관,126.838743,37.521342,신정네거리,1253.2081086286198
114000210,N62,0,0,0,0,0,0,1,81,3,73,0,18,한빛종합사회복지관,126.838743,37.521342,신정네거리,1253.2081086286198
114000213,N61,0,0,0,0,110,3,85,1,20,0,0,0,신정현대아파트.서부트럭터미널,126.8429841108,37.5083597993,신정네거리,1578.852341476451
114000213,N61,94,5,92,6,0,0,0,0,0,0,0,0,신정현대아파트.서부트럭터미널,126.8429841108,37.5083597993,신정네거리,1578.852341476451
114000216,N61,0,0,0,0,72,3,57,2,7,1,0,0,신정현대아파트,126.842139,37.508781,신정네거리,1583.6068974661418
114000216,N61,60,0,172,0,0,0,0,0,0,0,0,0,신정현대아파트,126.842139,37.508781,신정네거리,1583.6068974661418
114000219,N62,0,0,19,0,22,1,18,0,0,0,0,0,양천중앙도서관.푸른마을2단지,126.8340906245,37.5141912766,신정네거리,1788.1542752898838
114000219,N62,17,1,6,4,0,0,0,0,0,0,0,0,양천중앙도서관.푸른마을2단지,126.8340906245,37.5141912766,신정네거리,1788.1542752898838
114000220,N62,0,0,0,0,0,0,0,30,1,45,0,10,양천중앙도서관.푸른마을2단지,126.833988,37.514032,신정네거리,1803.2293041842397
114000220,N62,0,0,1,53,1,62,0,13,0,0,0,0,양천중앙도서관.푸른마을2단지,126.833988,37.514032,신정네거리,1803.2293041842397
114000221,N62,0,0,5,0,3,8,10,3,0,0,0,0,신월시영아파트.강월초등학교,126.83553,37.515731,신정네거리,1610.0276935797594
114000221,N62,12,1,3,1,0,0,0,0,0,0,0,0,신월시영아파트.강월초등학교,126.83553,37.515731,신정네거리,1610.0276935797594
114000222,N62,0,0,3,57,25,56,0,8,0,0,0,0,신월시영아파트.강월초등학교,126.835305,37.515937,신정네거리,1622.1091221718823
114000222,N62,0,0,0,0,0,0,3,16,2,60,4,15,신월시영아파트.강월초등학교,126.835305,37.515937,신정네거리,1622.1091221718823
114000225,N62,13,2,6,2,0,0,0,0,0,0,0,0,금실어린이공원,126.8377738585,37.5179542888,신정네거리,1356.1626474052173
114000225,N62,0,0,8,1,10,3,4,2,0,0,0,0,금실어린이공원,126.8377738585,37.5179542888,신정네거리,1356.1626474052173
114000226,N62,0,0,2,55,1,62,0,6,0,0,0,0,금실어린이공원,126.8378532017,37.5174285164,신정네거리,1361.3488288092128
114000226,N62,0,0,0,0,0,0,0,24,0,28,0,6,금실어린이공원,126.8378532017,37.5174285164,신정네거리,1361.3488288092128
114000250,N62,0,0,8,0,8,8,3,0,0,0,0,0,신월시영아파트중문,126.836715,37.519088,신정네거리,1431.785528357593
114000250,N62,14,1,30,1,0,0,0,0,0,0,0,0,신월시영아파트중문,126.836715,37.519088,신정네거리,1431.785528357593
114000251,N62,0,0,0,0,0,0,3,17,3,56,0,4,신월시영아파트중문,126.83658,37.519083,신정네거리,1443.7227025090913
114000251,N62,0,0,4,26,3,39,0,4,0,0,0,0,신월시영아파트중문,126.83658,37.519083,신정네거리,1443.7227025090913
114000257,N61,0,0,0,0,0,0,0,0,2,121,5,67,신정현대아파트.서부트럭터미널,126.8420065648,37.5090108927,신정네거리,1570.347864568229
114000257,N61,0,0,0,43,5,212,2,120,0,0,0,0,신정현대아파트.서부트럭터미널,126.8420065648,37.5090108927,신정네거리,1570.347864568229
114000258,N62,10,0,4,0,0,0,0,0,0,0,0,0,대일관광고.푸른마을3단지,126.836222,37.51118,신정네거리,1779.5915549778797
114000258,N62,0,0,6,0,18,2,9,0,0,0,0,0,대일관광고.푸른마을3단지,126.836222,37.51118,신정네거리,1779.5915549778797
114000259,N62,0,0,0,15,2,38,0,14,0,0,0,0,대일관광고.푸른마을3단지,126.835885,37.511319,신정네거리,1795.746560125679
114000259,N62,0,0,0,0,0,0,0,9,1,33,1,9,대일관광고.푸른마을3단지,126.835885,37.511319,신정네거리,1795.746560125679
114000261,N62,0,0,19,0,47,6,16,0,0,0,0,0,신월문화체육센터,126.836879,37.520513,신정네거리,1412.1503352651616
114000261,N62,40,3,4,4,0,0,0,0,0,0,0,0,신월문화체육센터,126.836879,37.520513,신정네거리,1412.1503352651616
114000267,N61,0,0,0,0,0,0,0,0,0,171,0,163,양천공영차고지,126.8372191177,37.5084927645,신정네거리,1898.1384463848347
114000267,N62,0,0,0,89,2,200,1,52,0,0,0,0,양천공영차고지,126.8372191177,37.5084927645,신정네거리,1898.1384463848347
114000267,N61,0,0,0,14,8,162,1,109,0,20,0,0,양천공영차고지,126.8372191177,37.5084927645,신정네거리,1898.1384463848347
114000267,N62,0,0,0,0,0,0,0,52,1,111,0,79,양천공영차고지,126.8372191177,37.5084927645,신정네거리,1898.1384463848347
114000271,N62,48,2,25,0,0,0,0,0,0,0,0,0,양천공영차고지,126.837646,37.508701,신정네거리,1854.839939338566
114000271,N62,0,0,8,1,103,1,25,0,0,0,0,0,양천공영차고지,126.837646,37.508701,신정네거리,1854.839939338566
114000283,N62,0,0,5,1,11,1,6,1,0,0,0,0,푸른마을1단지.이든채아파트,126.8353881275,37.5126531126,신정네거리,1757.2095398783981
114000283,N62,10,1,6,0,0,0,0,0,0,0,0,0,푸른마을1단지.이든채아파트,126.8353881275,37.5126531126,신정네거리,1757.2095398783981
114000288,N62,0,0,1,17,0,13,1,1,0,0,0,0,푸른마을1단지.이든채아파트,126.83488,37.512878,신정네거리,1785.2708986636449
114000288,N62,0,0,0,0,0,0,0,7,1,14,0,6,푸른마을1단지.이든채아파트,126.83488,37.512878,신정네거리,1785.2708986636449
114000395,N61,0,0,0,0,168,6,56,2,26,2,0,0,양천공영차고지,126.8374184549,37.5084115031,신정네거리,1891.5849155267158
114000395,N61,72,0,86,1,0,0,0,0,0,0,0,2,양천공영차고지,126.8374184549,37.5084115031,신정네거리,1891.5849155267158
115000001,N26,0,0,0,0,0,0,55,117,97,112,0,0,염창역.서울도시가스,126.875895,37.547145,당산,2737.8276507288115
115000001,N26,0,0,136,258,90,199,0,0,0,0,0,0,염창역.서울도시가스,126.875895,37.547145,당산,2737.8276507288115
115000001,N62,3,1,188,583,54,328,0,0,0,0,0,0,염창역.서울도시가스,126.875895,37.547145,당산,2737.8276507288115
115000001,N62,0,0,0,0,0,0,48,309,40,176,0,0,염창역.서울도시가스,126.875895,37.547145,당산,2737.8276507288115
115000002,N26,0,0,0,0,77,54,90,80,0,0,0,0,염창역.서울도시가스,126.875005296,37.5469638223,당산,2793.930010684161
115000002,N26,134,109,244,129,28,7,0,0,0,0,0,0,염창역.서울도시가스,126.875005296,37.5469638223,당산,2793.930010684161
115000002,N62,294,83,115,50,0,0,0,0,0,0,0,0,염창역.서울도시가스,126.875005296,37.5469638223,당산,2793.930010684161
115000002,N62,0,0,0,0,123,54,102,39,0,0,0,0,염창역.서울도시가스,126.875005296,37.5469638223,당산,2793.930010684161
